id_transaksi,waktu,Nama_Produk,kategori,type,nominal
TRX-b69f201e42d4,2024-01-27 01:52:19,Matcha Latte,Minuman & Bahan Minuman,pemasukan,27262
TRX-d9c2b957b688,2024-01-27 02:26:47,Jeruk Es,Minuman & Bahan Minuman,pemasukan,11458
TRX-4d71ded9ef0b,2024-01-27 07:32:17,Jeruk Es,Minuman & Bahan Minuman,pemasukan,14010
TRX-2cebe92ffbe8,2024-01-27 07:56:46,Cup Plastik,Minuman & Bahan Minuman,pengeluaran,15147
TRX-9f7b782c6d40,2024-01-27 10:49:41,Daging Ayam,Makanan & Bahan Makanan,pengeluaran,13905
TRX-9ce3d8561d6e,2024-01-27 13:21:31,Nasi Goreng,Makanan & Bahan Makanan,pemasukan,25487
TRX-2a37d67e339a,2024-01-27 14:44:54,Es Teh,Minuman & Bahan Minuman,pemasukan,9215
TRX-8ccc47736282,2024-01-27 16:59:14,Bakso,Makanan & Bahan Makanan,pemasukan,33874
TRX-69425995f218,2024-01-27 19:48:06,Kopi Susu,Minuman & Bahan Minuman,pemasukan,21054
TRX-3c0040c61f48,2024-01-27 19:48:53,Es Teh,Minuman & Bahan Minuman,pemasukan,6800
TRX-8f53878a625d,2024-01-27 21:25:41,Matcha Latte,Minuman & Bahan Minuman,pemasukan,24663
TRX-73d22846ecf8,2024-01-27 22:02:37,Beras,Makanan & Bahan Makanan,pengeluaran,17222
TRX-5d15c5e2a375,2024-01-27 23:47:45,Cabai,Makanan & Bahan Makanan,pengeluaran,22431
TRX-d6bace46acda,2024-01-28 00:22:13,Jeruk Es,Minuman & Bahan Minuman,pemasukan,12123
TRX-3812d85bc8af,2024-01-28 05:08:27,Kertas Nota,Makanan & Bahan Makanan,pengeluaran,5585
TRX-8c34c3380bd0,2024-01-28 07:45:53,Nasi Goreng,Makanan & Bahan Makanan,pemasukan,28981
TRX-b3e34c7a9537,2024-01-28 09:10:44,Jeruk Es,Minuman & Bahan Minuman,pemasukan,13618
TRX-a2899577de53,2024-01-28 12:40:38,Masker,Kesehatan,pengeluaran,4456
TRX-b0c5669886f4,2024-01-28 13:33:06,Beras,Makanan & Bahan Makanan,pengeluaran,14776
TRX-ceda1dd00006,2024-01-28 14:39:48,Jeruk Es,Minuman & Bahan Minuman,pemasukan,11492
TRX-17f7f8f9b802,2024-01-28 18:45:02,Jeruk Es,Minuman & Bahan Minuman,pemasukan,12908
TRX-93508d395170,2024-01-28 21:25:40,Nasi Goreng,Makanan & Bahan Makanan,pemasukan,25756
TRX-1c2665b8d918,2024-01-28 23:04:47,Kertas Nota,ATK/Administrasi,pengeluaran,6415
TRX-3888bb248948,2024-01-29 00:44:32,Teh,Minuman & Bahan Minuman,pengeluaran,3487
TRX-0926f7587043,2024-01-29 02:30:59,Nasi Goreng,Makanan & Bahan Makanan,pemasukan,31913
TRX-6816f90cecda,2024-01-29 05:43:05,Minyak Goreng,Makanan & Bahan Makanan,pengeluaran,19234
TRX-7fbdabe982f2,2024-01-29 07:01:36,Es Teh,Minuman & Bahan Minuman,pemasukan,6040
TRX-17ee70ff95e2,2024-01-29 07:15:48,Nasi Goreng,Makanan & Bahan Makanan,pemasukan,26103
TRX-89280e2921d7,2024-01-29 12:54:25,Kopi,Minuman & Bahan Minuman,pengeluaran,6105
TRX-8be9d2c30816,2024-01-29 14:55:52,Bakso,Makanan & Bahan Makanan,pemasukan,27455
TRX-9dc140241da2,2024-01-29 21:08:15,Ayam Geprek,Makanan & Bahan Makanan,pemasukan,21228
TRX-c999c9228af2,2024-01-29 21:51:34,Matcha Latte,Minuman & Bahan Minuman,pemasukan,26895
TRX-aee2f82660e4,2024-01-29 21:55:24,Mie Ayam,Makanan & Bahan Makanan,pemasukan,20162
TRX-98e17546c49c,2024-01-30 08:25:17,Vitamin,Kesehatan,pengeluaran,20095
TRX-97849936fdbe,2024-01-30 10:00:15,Es Teh,Minuman & Bahan Minuman,pemasukan,6363
TRX-b2e6c9f9c022,2024-01-30 12:07:42,Gas LPG,Makanan & Bahan Makanan,pengeluaran,27765
TRX-fc1db6f30f2c,2024-01-30 18:35:27,Beras,Makanan & Bahan Makanan,pengeluaran,17174
TRX-6407058bb950,2024-01-30 21:53:03,Gas LPG,Makanan & Bahan Makanan,pengeluaran,24168
TRX-ad80195e6a40,2024-01-30 22:09:18,Matcha Latte,Minuman & Bahan Minuman,pemasukan,26274
TRX-3268ba5f2cf6,2024-01-30 23:07:07,Bakso,Makanan & Bahan Makanan,pemasukan,34461
TRX-786a1d31410b,2024-01-30 23:57:38,Bakso,Makanan & Bahan Makanan,pemasukan,33932
TRX-b1d4921e54de,2024-01-31 00:50:23,Jeruk Es,Minuman & Bahan Minuman,pemasukan,14785
TRX-984527d20b5c,2024-01-31 02:37:11,Soto Ayam,Makanan & Bahan Makanan,pemasukan,22766
TRX-67f772ad59e2,2024-01-31 03:35:30,Es Teh,Minuman & Bahan Minuman,pemasukan,8821
TRX-c916187e87ac,2024-01-31 06:12:24,Soto Ayam,Makanan & Bahan Makanan,pemasukan,26159
TRX-07b62ec3de73,2024-01-31 22:34:11,Bakso,Makanan & Bahan Makanan,pemasukan,32446
TRX-1a7c97b04d6e,2024-02-01 04:32:51,Jeruk Es,Minuman & Bahan Minuman,pemasukan,10616
TRX-dfefef988b01,2024-02-01 07:55:53,Es Teh,Minuman & Bahan Minuman,pemasukan,9526
TRX-cb09f6ed016b,2024-02-01 08:01:42,Vitamin,Makanan & Bahan Makanan,pengeluaran,12374
TRX-9aeba506ea1c,2024-02-01 08:14:57,Nasi Goreng,Makanan & Bahan Makanan,pemasukan,28379
TRX-e7e5c607435f,2024-02-01 08:49:23,Jeruk Es,Minuman & Bahan Minuman,pemasukan,14647
TRX-e01d66f58a51,2024-02-01 14:26:08,Nasi Goreng,Makanan & Bahan Makanan,pemasukan,30685
TRX-e4639d3d67ff,2024-02-01 17:30:51,Es Teh,Minuman & Bahan Minuman,pemasukan,7356
TRX-e7d8b87986a7,2024-02-01 19:30:54,Daging Ayam,Makanan & Bahan Makanan,pengeluaran,8131
TRX-5cbccf96d35f,2024-02-01 21:09:05,Nasi Goreng,Makanan & Bahan Makanan,pemasukan,30792
TRX-e114b7b6257c,2024-02-02 00:49:45,Jeruk Es,Minuman & Bahan Minuman,pemasukan,11912
TRX-a24212655009,2024-02-02 01:59:57,Soto Ayam,Makanan & Bahan Makanan,pemasukan,26569
TRX-23e596785793,2024-02-02 04:36:44,Teh,Minuman & Bahan Minuman,pengeluaran,3811
TRX-deddceba3ed2,2024-02-02 06:03:56,Jeruk Es,Minuman & Bahan Minuman,pemasukan,14904
TRX-c990add38d98,2024-02-02 10:24:15,Jeruk Es,Minuman & Bahan Minuman,pemasukan,14146
TRX-30edbb760162,2024-02-02 10:50:03,Kertas Nota,ATK/Administrasi,pengeluaran,7083
TRX-1c841a13e8e0,2024-02-02 14:17:57,Nasi Goreng,Makanan & Bahan Makanan,pemasukan,23917
TRX-cc1e905292c9,2024-02-02 14:26:38,Ayam Geprek,Makanan & Bahan Makanan,pemasukan,22551
TRX-cb0a307f2f39,2024-02-02 15:10:20,Jeruk Es,Minuman & Bahan Minuman,pemasukan,12511
TRX-01b680b4cc75,2024-02-02 19:22:53,Matcha Latte,Minuman & Bahan Minuman,pemasukan,26357
TRX-b9f43c1a6301,2024-02-02 21:02:37,Beras,Makanan & Bahan Makanan,pengeluaran,14623
TRX-cbe1408ca644,2024-02-02 23:39:55,Cabai,Makanan & Bahan Makanan,pengeluaran,17208
TRX-5aac52845fc5,2024-02-03 01:56:12,Jeruk Es,Minuman & Bahan Minuman,pemasukan,14780
TRX-d1dcb910c531,2024-02-03 02:48:13,Kopi Susu,Minuman & Bahan Minuman,pemasukan,25833
TRX-3144f32bc0a0,2024-02-03 02:56:23,Vitamin,Makanan & Bahan Makanan,pengeluaran,20971
TRX-e3d53ffb4eef,2024-02-03 03:18:18,Minyak Goreng,Makanan & Bahan Makanan,pengeluaran,25602
TRX-e639f9bec82f,2024-02-03 06:00:11,Bakso,Makanan & Bahan Makanan,pemasukan,25638
TRX-88e7eaf1070f,2024-02-03 19:37:59,Matcha Latte,Minuman & Bahan Minuman,pemasukan,22356
TRX-5c683d252198,2024-02-03 20:25:40,Es Teh,Minuman & Bahan Minuman,pemasukan,7130
TRX-45423e8f6621,2024-02-03 22:43:08,Daging Ayam,Makanan & Bahan Makanan,pengeluaran,12157
TRX-105afdd1f66a,2024-02-03 23:36:02,Mie Ayam,Makanan & Bahan Makanan,pemasukan,27357
TRX-8eb3f2691d5a,2024-02-04 03:18:33,Kertas Nota,ATK/Administrasi,pengeluaran,7446
TRX-5dbd71271691,2024-02-04 03:20:04,Ayam Geprek,Makanan & Bahan Makanan,pemasukan,27939
TRX-27ed89b4faba,2024-02-04 04:22:53,Es Teh,Minuman & Bahan Minuman,pemasukan,6641
TRX-49e39af55aa9,2024-02-04 08:51:42,Cup Plastik,Minuman & Bahan Minuman,pengeluaran,11348
TRX-41a495d6408f,2024-02-04 11:49:47,Kopi,Minuman & Bahan Minuman,pengeluaran,6872
TRX-7cc01c6d43ed,2024-02-04 13:49:47,Kertas Nota,ATK/Administrasi,pengeluaran,7857
TRX-d798096ee3ea,2024-02-04 17:52:59,Jeruk Es,Minuman & Bahan Minuman,pemasukan,14992
TRX-cf8d4eb7a008,2024-02-04 18:53:44,Bakso,Makanan & Bahan Makanan,pemasukan,30630
TRX-3ba4671606b8,2024-02-05 00:10:17,Bakso,Makanan & Bahan Makanan,pemasukan,30247
TRX-25f9ed1117c6,2024-02-05 01:42:41,Kopi Susu,Minuman & Bahan Minuman,pemasukan,23194
TRX-827c646ade2d,2024-02-05 02:56:09,Cup Plastik,Minuman & Bahan Minuman,pengeluaran,14342
TRX-483f34bd574a,2024-02-05 09:37:11,Kopi Susu,Minuman & Bahan Minuman,pemasukan,19132
TRX-8c672beb5e29,2024-02-05 15:39:42,Kopi Susu,Minuman & Bahan Minuman,pemasukan,24231
TRX-ac4724422f0e,2024-02-06 05:31:46,Cabai,Makanan & Bahan Makanan,pengeluaran,10494
TRX-fb53bd8d1204,2024-02-06 08:03:10,Bakso,Makanan & Bahan Makanan,pemasukan,33430
TRX-7707a02fcfa1,2024-02-06 11:00:13,Kopi Susu,Minuman & Bahan Minuman,pemasukan,24120
TRX-f2fd5be8b560,2024-02-06 11:41:32,Es Teh,Minuman & Bahan Minuman,pemasukan,9708
TRX-27f5e8fc57c7,2024-02-06 14:44:02,Jeruk Es,Minuman & Bahan Minuman,pemasukan,10492
TRX-da7333df96c5,2024-02-06 16:05:55,Teh,Minuman & Bahan Minuman,pengeluaran,2339
TRX-35787943366c,2024-02-06 16:53:06,Susu,Minuman & Bahan Minuman,pengeluaran,16840
TRX-ef899bd466ad,2024-02-06 21:29:18,Jeruk Es,Minuman & Bahan Minuman,pemasukan,14276
TRX-84749fc1812f,2024-02-06 22:01:50,Kopi Susu,Minuman & Bahan Minuman,pemasukan,23863
TRX-37a48e2263e0,2024-02-06 22:18:43,Es Teh,Minuman & Bahan Minuman,pemasukan,6460
TRX-6085c61db5d2,2024-02-06 23:39:33,Nasi Goreng,Makanan & Bahan Makanan,pemasukan,26138
TRX-7adcbd407513,2024-02-07 02:30:42,Matcha Latte,Minuman & Bahan Minuman,pemasukan,29276
TRX-ccff24c13f9d,2024-02-07 04:40:10,Bakso,Makanan & Bahan Makanan,pemasukan,29116
TRX-9c7cbc40d4fe,2024-02-07 04:55:31,Es Teh,Minuman & Bahan Minuman,pemasukan,8781
TRX-b4121d0a2e71,2024-02-07 11:31:04,Pulpen,ATK/Administrasi,pengeluaran,3432
TRX-139e07f673b9,2024-02-07 12:13:14,Jeruk Es,Minuman & Bahan Minuman,pemasukan,10083
TRX-ca7b1accca3b,2024-02-07 12:57:30,Nasi Goreng,Makanan & Bahan Makanan,pemasukan,30722
TRX-c799220f4ef6,2024-02-07 17:22:39,Es Teh,Minuman & Bahan Minuman,pemasukan,9697
TRX-b3db6bc69de1,2024-02-07 22:13:56,Minyak Goreng,Makanan & Bahan Makanan,pengeluaran,17122
TRX-f118a52efe22,2024-02-07 22:31:38,Es Teh,Minuman & Bahan Minuman,pemasukan,7561
TRX-07af5cc76eec,2024-02-07 22:36:16,Matcha Latte,Minuman & Bahan Minuman,pemasukan,23304
TRX-59a5e6953a3c,2024-02-08 01:07:49,Cabai,Makanan & Bahan Makanan,pengeluaran,11507
TRX-68d950d31483,2024-02-08 01:15:11,Jeruk Es,Minuman & Bahan Minuman,pemasukan,10300
TRX-866f311a354d,2024-02-08 04:24:30,Teh,Minuman & Bahan Minuman,pengeluaran,2993
TRX-6cf0f679412e,2024-02-08 10:40:51,Es Teh,Minuman & Bahan Minuman,pemasukan,7099
TRX-3376d9ad4c86,2024-02-08 10:59:15,Mie Ayam,Makanan & Bahan Makanan,pemasukan,28240
TRX-6e9555e46293,2024-02-08 11:18:22,Es Teh,Minuman & Bahan Minuman,pemasukan,8190
TRX-8fddb303f886,2024-02-08 11:31:03,Mie Ayam,Makanan & Bahan Makanan,pemasukan,21264
TRX-c562a3fe4459,2024-02-08 12:14:34,Matcha Latte,Minuman & Bahan Minuman,pemasukan,27959
TRX-1ccd3ce14e0e,2024-02-08 13:47:22,Nasi Goreng,Makanan & Bahan Makanan,pemasukan,28684
TRX-82beb870e319,2024-02-08 18:06:54,Jeruk Es,Minuman & Bahan Minuman,pemasukan,13052
TRX-4a9b17cfd1bc,2024-02-08 18:33:21,Mie Ayam,Makanan & Bahan Makanan,pemasukan,22291
TRX-01956d5cc439,2024-02-08 22:21:13,Es Teh,Minuman & Bahan Minuman,pemasukan,6476
TRX-13f1888dcbc0,2024-02-08 22:41:57,Bakso,Makanan & Bahan Makanan,pemasukan,32062
TRX-3d1a3af9f490,2024-02-09 00:22:31,Nasi Goreng,Makanan & Bahan Makanan,pemasukan,28861
TRX-29a2c5c748c6,2024-02-09 01:05:46,Masker,Kesehatan,pengeluaran,2909
TRX-e507fc3d0745,2024-02-09 02:17:16,Es Teh,Minuman & Bahan Minuman,pemasukan,8744
TRX-acc0771d3f15,2024-02-09 09:17:06,Es Teh,Minuman & Bahan Minuman,pemasukan,9626
TRX-c3d1dd9b39da,2024-02-09 09:49:51,Beras,Makanan & Bahan Makanan,pengeluaran,12537
TRX-f55ac718b516,2024-02-09 10:44:00,Mie Ayam,Makanan & Bahan Makanan,pemasukan,26172
TRX-1ae3742ee706,2024-02-09 11:15:33,Jeruk Es,Minuman & Bahan Minuman,pemasukan,14637
TRX-50c44d774c3e,2024-02-09 15:40:35,Teh,Minuman & Bahan Minuman,pengeluaran,2101
TRX-c5767fc0dabe,2024-02-09 17:03:33,Minyak Goreng,Makanan & Bahan Makanan,pengeluaran,15104
TRX-de125b7f4141,2024-02-09 18:00:51,Bakso,Makanan & Bahan Makanan,pemasukan,31401
TRX-f7747554fcfd,2024-02-09 23:19:20,Susu,Minuman & Bahan Minuman,pengeluaran,17904
TRX-9c2968a87a0e,2024-02-10 01:59:09,Jeruk Es,Minuman & Bahan Minuman,pemasukan,13714
TRX-97c693f2e2d9,2024-02-10 02:00:49,Matcha Latte,Minuman & Bahan Minuman,pemasukan,28881
TRX-04e4063e8639,2024-02-10 03:36:11,Ayam Geprek,Makanan & Bahan Makanan,pemasukan,25490
TRX-e7deffbe50e9,2024-02-10 03:40:17,Vitamin,Kesehatan,pengeluaran,13750
TRX-236fbaa7e29b,2024-02-10 04:15:15,Tinta Printer,ATK/Administrasi,pengeluaran,7365
TRX-e925f763fa6b,2024-02-10 10:33:13,Matcha Latte,Minuman & Bahan Minuman,pemasukan,25775
TRX-24b15187506a,2024-02-10 10:43:23,Soto Ayam,Makanan & Bahan Makanan,pemasukan,27287
TRX-75c6020a118c,2024-02-10 14:01:07,Nasi Goreng,Makanan & Bahan Makanan,pemasukan,29846
TRX-ffa158f1a117,2024-02-10 21:30:46,Daging Ayam,Makanan & Bahan Makanan,pengeluaran,6063
TRX-ffeaae0c0928,2024-02-11 01:37:25,Es Teh,Minuman & Bahan Minuman,pemasukan,7091
TRX-439555fe3271,2024-02-11 02:12:25,Es Teh,Minuman & Bahan Minuman,pemasukan,7478
TRX-768c3282bb3e,2024-02-11 03:06:36,Jeruk Es,Minuman & Bahan Minuman,pemasukan,14747
TRX-3290c490aae3,2024-02-11 04:57:23,Daging Ayam,Makanan & Bahan Makanan,pengeluaran,10489
TRX-e5d9f320a8e4,2024-02-11 05:49:13,Matcha Latte,Minuman & Bahan Minuman,pemasukan,27138
TRX-eec91c247d44,2024-02-11 06:05:57,Kopi Susu,Minuman & Bahan Minuman,pemasukan,24918
TRX-6b79cb1c85f8,2024-02-11 08:50:55,Kopi Susu,Minuman & Bahan Minuman,pemasukan,22895
TRX-3901917a6cb0,2024-02-11 12:30:00,Ayam Geprek,Makanan & Bahan Makanan,pemasukan,28733
TRX-6f3ee1865cc3,2024-02-11 16:04:24,Kopi Susu,Minuman & Bahan Minuman,pemasukan,24453
TRX-f07048adcfaf,2024-02-11 16:36:34,Daging Ayam,Makanan & Bahan Makanan,pengeluaran,14611
TRX-48ea6bfe561f,2024-02-11 20:20:18,Matcha Latte,Minuman & Bahan Minuman,pemasukan,24900
TRX-7ee8e2b28b49,2024-02-11 21:45:02,Kopi Susu,Minuman & Bahan Minuman,pemasukan,23126
TRX-d0259ea95cf9,2024-02-12 01:36:59,Es Teh,Minuman & Bahan Minuman,pemasukan,6804
TRX-a1842df33399,2024-02-12 02:27:42,Masker,Kesehatan,pengeluaran,4171
TRX-481bbc3ea621,2024-02-12 06:21:17,Minyak Goreng,Makanan & Bahan Makanan,pengeluaran,23475
TRX-31005a087251,2024-02-12 06:51:41,Jeruk Es,Minuman & Bahan Minuman,pemasukan,12775
TRX-5b8994342098,2024-02-12 06:57:19,Nasi Goreng,Makanan & Bahan Makanan,pemasukan,27041
TRX-20405f3dfce8,2024-02-12 08:31:26,Beras,Makanan & Bahan Makanan,pengeluaran,18076
TRX-51c2d64cb1a4,2024-02-12 14:37:24,Soto Ayam,Makanan & Bahan Makanan,pemasukan,26563
TRX-8d04dc695731,2024-02-12 16:14:13,Cabai,Makanan & Bahan Makanan,pengeluaran,10662
TRX-2abf33ec5b53,2024-02-12 18:43:34,Vitamin,Kesehatan,pengeluaran,17361
TRX-dce43e338bd9,2024-02-12 18:49:18,Bakso,Makanan & Bahan Makanan,pemasukan,29646
TRX-893c02d8c0e7,2024-02-12 18:53:04,Es Teh,Minuman & Bahan Minuman,pemasukan,6697
TRX-33cca3dfab4a,2024-02-13 01:34:05,Kopi Susu,Minuman & Bahan Minuman,pemasukan,20586
TRX-266650852eb0,2024-02-13 04:38:48,Nasi Goreng,Makanan & Bahan Makanan,pemasukan,22605
TRX-f692d3c196ca,2024-02-13 08:44:35,Daging Ayam,Makanan & Bahan Makanan,pengeluaran,9315
TRX-57c69173086b,2024-02-13 12:43:45,Kopi Susu,Minuman & Bahan Minuman,pemasukan,20511
TRX-0d330b6a8618,2024-02-13 13:08:29,Beras,Makanan & Bahan Makanan,pengeluaran,16839
TRX-c6c83811e897,2024-02-13 13:35:53,Gas LPG,Makanan & Bahan Makanan,pengeluaran,35032
TRX-a8362bab97b2,2024-02-13 20:12:36,Es Teh,Minuman & Bahan Minuman,pemasukan,7907
TRX-2950f8b74109,2024-02-14 04:06:49,Matcha Latte,Minuman & Bahan Minuman,pemasukan,28612
TRX-93cebd4b330b,2024-02-14 08:57:00,Vitamin,Kesehatan,pengeluaran,19524
TRX-6e7d7f185517,2024-02-14 09:33:47,Pulpen,Makanan & Bahan Makanan,pengeluaran,2832
TRX-de13fefbb445,2024-02-14 12:50:27,Vitamin,Kesehatan,pengeluaran,13540
TRX-f3a1f291539a,2024-02-14 15:31:35,Jeruk Es,Minuman & Bahan Minuman,pemasukan,12739
TRX-9206ff0755b0,2024-02-14 17:18:35,Nasi Goreng,Makanan & Bahan Makanan,pemasukan,22341
TRX-807e24956373,2024-02-14 20:53:26,Vitamin,Kesehatan,pengeluaran,12500
TRX-d8973d04af45,2024-02-14 23:30:50,Es Teh,Minuman & Bahan Minuman,pemasukan,8889
TRX-41c21312c395,2024-02-15 02:02:06,Kopi,Minuman & Bahan Minuman,pengeluaran,9841
TRX-0396bd7056e4,2024-02-15 03:39:12,Nasi Goreng,Makanan & Bahan Makanan,pemasukan,28749
TRX-a6ffd7b3b5b2,2024-02-15 05:49:29,Es Teh,Minuman & Bahan Minuman,pemasukan,7320
TRX-a4bd3f361723,2024-02-15 08:34:20,Daging Ayam,Makanan & Bahan Makanan,pengeluaran,9335
TRX-c36366b4953e,2024-02-15 09:12:28,Matcha Latte,Minuman & Bahan Minuman,pemasukan,27999
TRX-af1e1335c044,2024-02-15 14:47:23,Soto Ayam,Makanan & Bahan Makanan,pemasukan,29634
TRX-8d2a848edf5d,2024-02-16 00:19:12,Cup Plastik,Minuman & Bahan Minuman,pengeluaran,12368
TRX-778d1d5850c7,2024-02-16 03:50:27,Beras,Makanan & Bahan Makanan,pengeluaran,12160
TRX-e186b81986a5,2024-02-16 03:57:38,Bakso,Makanan & Bahan Makanan,pemasukan,29791
TRX-7ba43e4b6e9b,2024-02-16 14:21:05,Teh,Minuman & Bahan Minuman,pengeluaran,2405
TRX-a066b44c06ce,2024-02-16 16:02:57,Soto Ayam,Makanan & Bahan Makanan,pemasukan,23885
TRX-b804609d0457,2024-02-16 17:27:56,Pulpen,Makanan & Bahan Makanan,pengeluaran,2471
TRX-b4ba48b4d901,2024-02-16 20:41:13,Jeruk Es,Minuman & Bahan Minuman,pemasukan,14733
TRX-6d04ad16d59b,2024-02-16 23:32:38,Es Teh,Minuman & Bahan Minuman,pemasukan,8122
TRX-31e89c51088a,2024-02-17 01:06:11,Es Teh,Minuman & Bahan Minuman,pemasukan,9839
TRX-89a3069d2394,2024-02-17 02:53:39,Kopi,Minuman & Bahan Minuman,pengeluaran,6403
TRX-59f4a6f39a2d,2024-02-17 06:34:07,Jeruk Es,Minuman & Bahan Minuman,pemasukan,14550
TRX-45b34dd9c752,2024-02-17 07:09:48,Kopi Susu,Minuman & Bahan Minuman,pemasukan,21192
TRX-0aa39fdcb0de,2024-02-17 08:01:20,Daging Ayam,Makanan & Bahan Makanan,pengeluaran,14408
TRX-049b6b93649f,2024-02-17 08:10:27,Bakso,Makanan & Bahan Makanan,pemasukan,25942
TRX-dd37da27d49e,2024-02-17 08:26:08,Soto Ayam,Makanan & Bahan Makanan,pemasukan,20855
TRX-d10fce4f2a84,2024-02-17 10:19:01,Matcha Latte,Minuman & Bahan Minuman,pemasukan,23708
TRX-19a617f966a2,2024-02-17 13:12:11,Bakso,Makanan & Bahan Makanan,pemasukan,26191
TRX-520a9218516f,2024-02-17 13:34:28,Es Teh,Minuman & Bahan Minuman,pemasukan,6843
TRX-c80178c65f12,2024-02-17 15:20:45,Nasi Goreng,Makanan & Bahan Makanan,pemasukan,23480
TRX-3f6505a7af22,2024-02-17 17:03:28,Mie Ayam,Makanan & Bahan Makanan,pemasukan,25149
TRX-191ca3dfb14f,2024-02-17 18:40:37,Bakso,Makanan & Bahan Makanan,pemasukan,30064
TRX-09c170768719,2024-02-17 19:36:47,Jeruk Es,Minuman & Bahan Minuman,pemasukan,12860
TRX-2f00b55bb04b,2024-02-17 20:45:43,Kopi,Minuman & Bahan Minuman,pengeluaran,9499
TRX-8d0ef6742264,2024-02-17 23:18:18,Kertas Nota,ATK/Administrasi,pengeluaran,7370
TRX-9066d16cc9d0,2024-02-17 23:24:18,Jeruk Es,Minuman & Bahan Minuman,pemasukan,13233
TRX-cbcd3049026e,2024-02-17 23:42:23,Nasi Goreng,Makanan & Bahan Makanan,pemasukan,27010
TRX-31605de531a6,2024-02-18 02:32:33,Kopi Susu,Minuman & Bahan Minuman,pemasukan,21065
TRX-49bd5350adc7,2024-02-18 03:41:53,Vitamin,Kesehatan,pengeluaran,13756
TRX-1f8a7a3be84d,2024-02-18 06:39:39,Kopi,Minuman & Bahan Minuman,pengeluaran,5575
TRX-f5792a1e95eb,2024-02-18 07:14:07,Susu,Minuman & Bahan Minuman,pengeluaran,17825
TRX-2cee594c8491,2024-02-18 07:44:24,Gas LPG,Makanan & Bahan Makanan,pengeluaran,28129
TRX-47097d5125c1,2024-02-18 09:51:58,Matcha Latte,Minuman & Bahan Minuman,pemasukan,24660
TRX-d5bedf6f08f6,2024-02-18 12:06:22,Es Teh,Minuman & Bahan Minuman,pemasukan,6161
TRX-e9721f845610,2024-02-18 12:12:14,Soto Ayam,Makanan & Bahan Makanan,pemasukan,28871
TRX-2fe87b12bcb3,2024-02-18 13:20:20,Bakso,Makanan & Bahan Makanan,pemasukan,30699
TRX-f620082b3f5d,2024-02-18 13:42:47,Kopi Susu,Minuman & Bahan Minuman,pemasukan,19016
TRX-3462da29d225,2024-02-18 16:18:12,Ayam Geprek,Makanan & Bahan Makanan,pemasukan,23716
TRX-4c10d8663999,2024-02-18 16:49:28,Es Teh,Minuman & Bahan Minuman,pemasukan,7304
TRX-a1c5160df532,2024-02-18 18:30:35,Masker,Kesehatan,pengeluaran,3324
TRX-4a3b7878da90,2024-02-18 19:46:49,Matcha Latte,Minuman & Bahan Minuman,pemasukan,28077
TRX-b539c7bf5ef0,2024-02-18 22:16:22,Minyak Goreng,Makanan & Bahan Makanan,pengeluaran,15227
TRX-1b5df292e99f,2024-02-18 23:14:56,Kopi Susu,Minuman & Bahan Minuman,pemasukan,19245
TRX-c2abf943c915,2024-02-19 00:03:51,Beras,Makanan & Bahan Makanan,pengeluaran,18939
TRX-3487e0d8649a,2024-02-19 04:34:03,Nasi Goreng,Makanan & Bahan Makanan,pemasukan,30887
TRX-4c35e8129dfd,2024-02-19 05:29:49,Minyak Goreng,Makanan & Bahan Makanan,pengeluaran,15818
TRX-5a2deec8f0aa,2024-02-19 06:55:05,Jeruk Es,Minuman & Bahan Minuman,pemasukan,10465
TRX-6415251a4cce,2024-02-19 08:32:40,Daging Ayam,Makanan & Bahan Makanan,pengeluaran,10229
TRX-022268c54b6e,2024-02-19 11:01:58,Jeruk Es,Minuman & Bahan Minuman,pemasukan,11282
TRX-a25e5d9ad572,2024-02-19 11:11:51,Cabai,Makanan & Bahan Makanan,pengeluaran,13044
TRX-59f1640f5783,2024-02-19 18:07:47,Kopi,Makanan & Bahan Makanan,pengeluaran,7887
TRX-a0c66439aa60,2024-02-19 18:49:26,Vitamin,Kesehatan,pengeluaran,21467
TRX-3937c1a90e06,2024-02-19 20:46:08,Jeruk Es,Minuman & Bahan Minuman,pemasukan,12371
TRX-21f7bacc82f0,2024-02-20 02:28:44,Cup Plastik,Minuman & Bahan Minuman,pengeluaran,17642
TRX-4dded638b5f9,2024-02-20 07:43:13,Kopi Susu,Minuman & Bahan Minuman,pemasukan,22856
TRX-d40dc9c38f4a,2024-02-20 11:12:02,Kopi Susu,Minuman & Bahan Minuman,pemasukan,23343
TRX-55ff9d2ddece,2024-02-20 15:04:51,Kopi,Makanan & Bahan Makanan,pengeluaran,6465
TRX-c6472ae85da3,2024-02-20 19:03:42,Bakso,Makanan & Bahan Makanan,pemasukan,27398
TRX-11cd6a91069b,2024-02-20 19:46:57,Susu,Minuman & Bahan Minuman,pengeluaran,17011
TRX-7a0eb27dfef8,2024-02-20 19:54:30,Vitamin,Kesehatan,pengeluaran,15867
TRX-e7cac61ed333,2024-02-20 19:58:43,Es Teh,Minuman & Bahan Minuman,pemasukan,7689
TRX-f0263ace2361,2024-02-20 20:45:55,Kopi Susu,Minuman & Bahan Minuman,pemasukan,19299
TRX-b2d157f326be,2024-02-21 02:13:50,Gas LPG,Makanan & Bahan Makanan,pengeluaran,24694
TRX-71bf4efad0b2,2024-02-21 02:31:46,Mie Ayam,Makanan & Bahan Makanan,pemasukan,24019
